,Open,High,Low,Close,Volume
2022-09-27,20.8,20.8,20.4,20.5,5440900
2022-09-28,20.2,20.6,20.15,20.3,6498700
2022-09-29,20.6,20.7,19.7,19.7,7927300
2022-09-30,19.6,20.8,19.5,20.6,16490500
2022-10-03,20.3,20.4,19.2,19.2,14937100
2022-10-04,19.75,19.75,18.6,18.75,15971100
2022-10-05,19.35,19.5,19.0,19.25,10610300
2022-10-06,19.35,19.35,17.95,18.0,18656100
2022-10-07,17.6,17.6,16.75,16.75,40976500
2022-10-10,16.2,17.25,15.75,17.0,34119100
2022-10-11,16.95,17.0,15.85,15.85,24976900
2022-10-12,15.95,16.95,15.9,16.95,15160800
2022-10-13,17.05,17.7,16.95,17.65,16491000
2022-10-14,18.1,18.1,17.45,17.65,25065100
2022-10-17,17.45,18.15,17.3,18.15,12846000
2022-10-18,18.5,18.65,17.5,17.7,14148300
2022-10-19,17.75,17.85,16.9,17.3,17992600
2022-10-20,17.25,17.75,16.9,17.15,13245100
2022-10-21,17.1,17.25,15.95,15.95,22530300
2022-10-24,16.05,16.35,14.85,14.85,27147400
2022-10-25,14.9,15.85,14.05,14.9,22832700
2022-10-26,15.15,15.4,14.8,15.0,7624800
2022-10-27,15.0,16.05,15.0,16.05,21985200
2022-10-28,16.45,16.85,16.1,16.15,18824600
2022-10-31,16.2,16.5,15.6,16.15,16782900
2022-11-01,16.5,17.25,16.35,16.9,29458400
2022-11-02,16.9,17.3,16.75,16.9,19123400
2022-11-03,16.8,17.45,16.8,17.25,19534000
2022-11-04,17.05,17.25,16.05,16.6,32100600
2022-11-07,16.35,16.7,15.5,15.5,20698900
2022-11-08,15.5,16.55,15.3,16.45,22034700
2022-11-09,16.8,17.05,15.8,16.25,35899100
2022-11-10,16.0,16.25,15.15,15.15,37391500
2022-11-11,15.6,16.2,15.45,15.6,39517200
2022-11-14,15.45,16.1,14.85,15.85,36929800
2022-11-15,15.75,16.0,14.85,15.1,27646400
2022-11-16,14.8,16.15,14.45,16.15,29344400
2022-11-17,16.9,17.25,16.6,17.2,35148700
2022-11-18,16.95,17.65,16.45,17.1,32563700
2022-11-21,17.3,17.4,16.7,16.7,17502900
2022-11-22,16.6,17.85,16.6,16.9,30775500
2022-11-23,16.9,17.9,16.9,17.5,25665600
2022-11-24,17.3,18.2,16.9,18.2,18314400
2022-11-25,18.5,18.95,18.0,18.9,24962000
2022-11-28,19.1,19.75,19.05,19.7,28234200
2022-11-29,19.5,19.95,18.9,19.75,26282100
